CaseID,Task,Concept,Dest,Cline,Days,State,Amenit,Price,Response
604,5,3,ECab,Royal,9D,Balcon,More,$175,1
604,5,4,WCab,Disney,9D,Oview,Few,$200,0
604,6,1,Norway,Royal,10D,Oview,Few,$175,1
604,6,2,Alask,Holland,11D,Balcon,Few,$100,0
604,6,3,Mex,Norge,10D,Insid,More,$200,0
604,6,4,WCab,Disney,8D,Balcon,Few,$150,0
604,7,1,Mex,Holland,8D,Balcon,More,$125,0
604,7,2,Medit,Royal,11D,Oview,More,$200,1
604,7,3,ECab,Norge,9D,Insid,Few,$150,0
604,7,4,WCab,Princ,7D,Oview,More,$175,0
604,8,1,Norway,Holland,9D,Insid,Few,$175,0
604,8,2,WCab,Carni,11D,Balcon,More,$125,1
604,8,3,Medit,Princ,7D,Insid,Few,$150,0
604,8,4,ECab,Carni,8D,Oview,Few,$200,0
604,9,1,Norway,Disney,11D,Balcon,More,$150,0
604,9,2,ECab,Royal,9D,Oview,More,$175,1
604,9,3,Alask,Norge,7D,Insid,More,$200,0
604,9,4,Mex,Princ,10D,Balcon,Few,$100,0
604,10,1,Norway,Disney,7D,Oview,Few,$125,0
604,10,2,ECab,Carni,9D,Oview,Few,$200,0
604,10,3,Medit,Holland,7D,Insid,More,$100,0
604,10,4,Alask,Royal,8D,Insid,More,$150,1
604,11,1,WCab,Carni,8D,Oview,Few,$175,0
604,11,2,Medit,Princ,7D,Balcon,More,$100,0
604,11,3,Mex,Disney,9D,Insid,More,$200,0
604,11,4,WCab,Norge,10D,Oview,Few,$150,1
604,12,1,Alask,Princ,11D,Balcon,More,$200,1
604,12,2,ECab,Holland,11D,Insid,Few,$125,0
604,12,3,WCab,Royal,10D,Balcon,More,$175,0
604,12,4,Mex,Norge,8D,Oview,Few,$150,0
604,13,1,Norway,Royal,11D,Insid,Few,$100,0
604,13,2,Medit,Holland,8D,Oview,More,$125,0
604,13,3,Alask,Princ,7D,Insid,Few,$175,0
604,13,4,Norway,Disney,9D,Balcon,More,$150,1
604,14,1,Alask,Carni,9D,Oview,Few,$125,0
604,14,2,ECab,Princ,10D,Oview,More,$200,0
604,14,3,Norway,Carni,11D,Insid,More,$175,1
604,14,4,Medit,Norge,9D,Balcon,Few,$100,0
604,15,1,Mex,Royal,8D,Oview,More,$150,0
604,15,2,WCab,Norge,10D,Balcon,More,$150,1
604,15,3,Mex,Disney,10D,Oview,Few,$200,0
604,15,4,ECab,Holland,7D,Balcon,Few,$100,0
605,1,1,Mex,Princ,7D,Oview,More,$175,0
605,1,2,ECab,Holland,8D,Balcon,More,$125,1
605,1,3,Alask,Princ,9D,Insid,Few,$200,0
605,1,4,WCab,Norge,11D,Insid,More,$100,0
605,2,1,ECab,Royal,10D,Balcon,Few,$100,0
605,2,2,Norway,Norge,7D,Oview,Few,$200,1
605,2,3,Medit,Disney,9D,Insid,More,$125,0
605,2,4,Norway,Carni,8D,Balcon,Few,$150,0
605,3,1,Mex,Holland,10D,Insid,Few,$175,0
605,3,2,Medit,Disney,8D,Insid,Few,$200,0
605,3,3,WCab,Princ,7D,Balcon,More,$175,0
605,3,4,Alask,Royal,11D,Oview,More,$125,1
605,4,1,WCab,Norge,11D,Insid,Few,$150,0
605,4,2,Alask,Disney,11D,Oview,More,$100,1
605,4,3,ECab,Carni,9D,Oview,Few,$175,0
605,4,4,Norway,Carni,8D,Balcon,More,$200,0
605,5,1,Mex,Royal,9D,Balcon,More,$150,1
605,5,2,Alask,Holland,9D,Insid,More,$200,0
605,5,3,WCab,Princ,8D,Oview,Few,$100,0
605,5,4,Medit,Carni,10D,Balcon,Few,$125,0
605,6,1,Norway,Norge,7D,Insid,Few,$125,0
605,6,2,Medit,Disney,7D,Oview,Few,$150,0
605,6,3,Norway,Royal,10D,Insid,More,$100,0
605,6,4,Medit,Holland,11D,Balcon,More,$175,1
605,7,1,Mex,Norge,11D,Insid,Few,$150,0
605,7,2,ECab,Royal,8D,Insid,Few,$175,0
605,7,3,ECab,Carni,7D,Balcon,More,$200,1
605,7,4,WCab,Princ,9D,Oview,More,$125,0
605,8,1,Alask,Disney,10D,Oview,More,$150,1
605,8,2,Medit,Holland,7D,Insid,More,$200,0
605,8,3,Mex,Disney,9D,Balcon,Few,$100,0
605,8,4,Mex,Royal,11D,Oview,Few,$175,0
605,9,1,WCab,Carni,7D,Insid,Few,$100,0
605,9,2,Medit,Holland,10D,Balcon,Few,$200,0
605,9,3,ECab,Princ,11D,Insid,More,$150,0
605,9,4,Norway,Norge,8D,Oview,More,$125,1
605,10,1,Alask,Royal,7D,Balcon,Few,$125,0
605,10,2,Mex,Holland,10D,Balcon,More,$200,1
605,10,3,Norway,Carni,10D,Insid,More,$175,0
605,10,4,WCab,Norge,9D,Oview,Few,$175,0
605,11,1,ECab,Carni,8D,Oview,Few,$150,0
605,11,2,Medit,Norge,10D,Oview,More,$100,1
605,11,3,WCab,Disney,9D,Balcon,More,$200,0
605,11,4,Norway,Princ,11D,Insid,Few,$150,0
605,12,1,Norway,Holland,7D,Balcon,Few,$200,0
605,12,2,Medit,Royal,10D,Oview,More,$150,1
605,12,3,ECab,Norge,11D,Insid,Few,$125,0
605,12,4,Mex,Princ,9D,Insid,More,$175,0
605,13,1,Mex,Princ,9D,Oview,Few,$200,0
605,13,2,Alask,Holland,8D,Oview,Few,$100,0
605,13,3,ECab,Norge,7D,Insid,More,$125,0
605,13,4,Medit,Carni,7D,Balcon,More,$150,1
605,14,1,Alask,Royal,7D,Oview,Few,$125,0
605,14,2,Medit,Norge,9D,Balcon,More,$200,1
605,14,3,ECab,Carni,8D,Insid,More,$100,0
605,14,4,WCab,Disney,10D,Balcon,Few,$175,0
605,15,1,WCab,Princ,8D,Balcon,Few,$125,0
605,15,2,Norway,Holland,11D,Oview,More,$150,1
605,15,3,WCab,Royal,9D,Insid,Few,$100,0
605,15,4,Alask,Disney,10D,Insid,More,$175,0
606,1,1,Medit,Norge,8D,Insid,More,$125,0
606,1,2,Alask,Carni,11D,Oview,More,$200,0
606,1,3,Mex,Princ,11D,Balcon,Few,$100,0
606,1,4,ECab,Disney,10D,Balcon,Few,$175,1
606,2,1,Mex,Disney,11D,Balcon,More,$125,0
606,2,2,WCab,Holland,7D,Insid,More,$175,1
606,2,3,Norway,Carni,10D,Insid,Few,$150,0
606,2,4,ECab,Royal,7D,Oview,Few,$150,0
606,3,1,Alask,Norge,11D,Balcon,Few,$150,0
606,3,2,WCab,Princ,8D,Oview,More,$175,1
606,3,3,Norway,Holland,7D,Oview,More,$100,0
606,3,4,Alask,Royal,9D,Insid,Few,$200,0
606,4,1,Norway,Royal,8D,Balcon,More,$100,1
606,4,2,Mex,Disney,11D,Oview,Few,$100,0
606,4,3,ECab,Carni,9D,Oview,More,$125,0
606,4,4,Medit,Holland,10D,Insid,Few,$200,0
606,5,1,Mex,Princ,9D,Insid,Few,$175,0
606,5,2,Medit,Carni,10D,Insid,More,$150,0
606,5,3,ECab,Holland,8D,Balcon,Few,$200,0
606,5,4,Alask,Norge,7D,Balcon,More,$125,1
606,6,1,Norway,Royal,9D,Oview,Few,$175,0
606,6,2,Medit,Disney,11D,Oview,More,$150,1
606,6,3,Mex,Norge,7D,Balcon,More,$100,0
606,6,4,WCab,Princ,10D,Insid,Few,$125,0
606,7,1,Mex,Carni,8D,Balcon,Few,$125,0
606,7,2,ECab,Princ,11D,Insid,More,$100,0
606,7,3,WCab,Royal,7D,Oview,More,$200,1
606,7,4,Alask,Holland,8D,Balcon,Few,$175,0
606,8,1,Mex,Holland,10D,Oview,Few,$150,0
606,8,2,Medit,Royal,11D,Insid,More,$125,0
606,8,3,Norway,Norge,9D,Oview,More,$175,1
606,8,4,Norway,Disney,7D,Insid,Few,$200,0
606,9,1,Medit,Carni,9D,Balcon,Few,$100,0
606,9,2,ECab,Norge,10D,Balcon,Few,$100,0
606,9,3,WCab,Disney,7D,Balcon,More,$150,1
606,9,4,Alask,Princ,10D,Insid,More,$200,0
606,10,1,Alask,Disney,7D,Insid,Few,$150,0
606,10,2,WCab,Royal,8D,Insid,More,$200,1
606,10,3,Norway,Princ,10D,Balcon,More,$150,0
606,10,4,ECab,Holland,9D,Oview,Few,$125,0
606,11,1,Alask,Norge,8D,Balcon,More,$175,1
606,11,2,Medit,Carni,7D,Oview,More,$100,0
606,11,3,Medit,Disney,9D,Oview,Few,$175,0
606,11,4,Mex,Norge,11D,Insid,Few,$150,0
606,12,1,ECab,Princ,7D,Insid,Few,$200,0
606,12,2,WCab,Royal,11D,Balcon,More,$100,0
606,12,3,Norway,Holland,8D,Insid,Few,$125,0
606,12,4,Mex,Carni,10D,Insid,More,$150,1
606,13,1,Mex,Princ,7D,Insid,More,$100,1
606,13,2,WCab,Holland,11D,Oview,More,$200,0
606,13,3,ECab,Disney,10D,Oview,Few,$125,0
606,13,4,Alask,Royal,11D,Balcon,Few,$175,0
606,14,1,Medit,Norge,9D,Balcon,Few,$100,0
606,14,2,Norway,Carni,9D,Oview,More,$175,1
606,14,3,Medit,Norge,10D,Balcon,More,$200,0
606,14,4,ECab,Disney,8D,Oview,Few,$150,0
606,15,1,Norway,Princ,8D,Oview,More,$150,1
606,15,2,Mex,Royal,9D,Balcon,Few,$175,0
606,15,3,Alask,Holland,7D,Insid,More,$100,0
606,15,4,WCab,Carni,10D,Balcon,Few,$200,0
608,1,1,Medit,Royal,10D,Balcon,Few,$175,0
608,1,2,Norway,Princ,7D,Insid,More,$100,1
608,1,3,WCab,Holland,8D,Insid,Few,$150,0
608,1,4,Alask,Carni,8D,Oview,More,$100,0
608,2,1,Medit,Holland,8D,Balcon,More,$125,0
608,2,2,Norway,Carni,9D,Oview,Few,$100,1
608,2,3,Mex,Disney,10D,Oview,Few,$175,0
608,2,4,Mex,Norge,11D,Balcon,More,$200,0
608,3,1,Norway,Disney,10D,Oview,More,$175,0
608,3,2,ECab,Royal,9D,Balcon,More,$100,0
608,3,3,Medit,Princ,7D,Insid,More,$150,1
608,3,4,Alask,Norge,11D,Insid,Few,$125,0
608,4,1,WCab,Disney,8D,Balcon,Few,$200,0
608,4,2,Medit,Holland,11D,Oview,Few,$125,1
608,4,3,WCab,Carni,10D,Insid,More,$150,0
608,4,4,Mex,Norge,9D,Oview,Few,$175,0
608,5,1,Medit,Royal,8D,Insid,Few,$200,0
608,5,2,ECab,Royal,10D,Insid,More,$100,0
608,5,3,Mex,Princ,9D,Balcon,More,$125,1
608,5,4,Alask,Carni,7D,Balcon,Few,$125,0
608,6,1,Norway,Holland,11D,Oview,More,$200,0
608,6,2,Alask,Norge,9D,Oview,Few,$150,1
608,6,3,ECab,Princ,8D,Balcon,More,$175,0
608,6,4,WCab,Disney,10D,Balcon,Few,$100,0
608,7,1,Mex,Carni,11D,Oview,More,$175,0
608,7,2,ECab,Norge,11D,Insid,Few,$150,0
608,7,3,WCab,Royal,9D,Balcon,More,$175,0
608,7,4,Norway,Princ,7D,Insid,Few,$200,1
608,8,1,Alask,Princ,7D,Balcon,Few,$125,0
608,8,2,Norway,Holland,10D,Insid,More,$100,1
608,8,3,Mex,Carni,8D,Insid,Few,$200,0
608,8,4,Medit,Norge,7D,Oview,More,$100,0
608,9,1,WCab,Royal,7D,Oview,Few,$200,0
608,9,2,Alask,Disney,10D,Oview,More,$150,0
608,9,3,ECab,Holland,8D,Balcon,Few,$175,0
608,9,4,Mex,Disney,9D,Insid,More,$125,1
608,10,1,WCab,Disney,7D,Insid,More,$125,0
608,10,2,Norway,Norge,7D,Balcon,More,$175,0
608,10,3,ECab,Princ,8D,Oview,Few,$100,0
608,10,4,Medit,Royal,8D,Insid,Few,$150,1
608,11,1,Mex,Holland,9D,Balcon,Few,$100,0
608,11,2,WCab,Carni,10D,Balcon,Few,$150,0
608,11,3,Alask,Princ,9D,Oview,More,$175,1
608,11,4,WCab,Royal,11D,Oview,More,$125,0
608,12,1,ECab,Disney,10D,Balcon,Few,$200,0
608,12,2,Medit,Holland,11D,Oview,More,$100,1
608,12,3,Norway,Carni,7D,Insid,More,$125,0
608,12,4,Mex,Norge,9D,Insid,Few,$150,0
608,13,1,Medit,Carni,8D,Insid,Few,$200,0
608,13,2,Alask,Royal,7D,Oview,Few,$200,1
608,13,3,WCab,Princ,10D,Balcon,More,$150,0
608,13,4,Mex,Norge,8D,Insid,More,$125,0
608,14,1,Alask,Norge,8D,Oview,Few,$200,0
608,14,2,ECab,Holland,11D,Balcon,More,$175,0
608,14,3,Norway,Princ,9D,Insid,More,$150,1
608,14,4,Mex,Disney,7D,Oview,Few,$125,0
608,15,1,Norway,Royal,10D,Balcon,More,$175,0
608,15,2,Alask,Holland,11D,Oview,More,$200,0
608,15,3,Medit,Carni,7D,Insid,Few,$100,1
608,15,4,ECab,Disney,8D,Oview,Few,$150,0
611,1,1,ECab,Princ,10D,Balcon,More,$100,1
611,1,2,Alask,Carni,8D,Insid,Few,$175,0
611,1,3,WCab,Royal,9D,Insid,Few,$200,0
611,1,4,Medit,Norge,11D,Oview,Few,$200,0
611,2,1,Mex,Holland,10D,Insid,More,$100,0
611,2,2,Norway,Norge,9D,Oview,More,$150,0
611,2,3,Mex,Disney,11D,Balcon,Few,$175,0
611,2,4,WCab,Princ,11D,Balcon,Few,$125,1
611,3,1,Norway,Royal,11D,Insid,More,$175,0
611,3,2,Medit,Holland,8D,Oview,Few,$100,0
611,3,3,Medit,Carni,7D,Balcon,More,$125,1
611,3,4,ECab,Disney,9D,Oview,Few,$150,0
611,4,1,Mex,Norge,8D,Insid,More,$125,0
611,4,2,Alask,Disney,11D,Oview,More,$150,1
611,4,3,ECab,Royal,7D,Balcon,Few,$200,0
611,4,4,ECab,Carni,10D,Oview,Few,$175,0
611,5,1,WCab,Princ,10D,Oview,More,$125,1
611,5,2,Mex,Holland,7D,Balcon,Few,$150,0
611,5,3,Alask,Princ,8D,Insid,More,$100,0
611,5,4,Norway,Princ,9D,Balcon,Few,$200,0
611,6,1,Norway,Norge,9D,Balcon,Few,$200,0
611,6,2,Medit,Holland,7D,Insid,Few,$125,0
611,6,3,Alask,Carni,10D,Balcon,More,$175,1
611,6,4,WCab,Royal,8D,Insid,More,$100,0
611,7,1,Mex,Holland,7D,Oview,More,$150,0
611,7,2,Alask,Norge,9D,Insid,More,$200,0
611,7,3,Medit,Disney,11D,Oview,Few,$150,0
611,7,4,WCab,Disney,8D,Oview,Few,$125,1
611,8,1,ECab,Holland,8D,Balcon,More,$175,1
611,8,2,Alask,Carni,11D,Balcon,Few,$100,0
611,8,3,Medit,Princ,9D,Oview,More,$150,0
611,8,4,Norway,Royal,10D,Insid,Few,$100,0
611,9,1,Norway,Carni,10D,Oview,More,$175,0
611,9,2,WCab,Royal,7D,Balcon,More,$200,1
611,9,3,Medit,Norge,10D,Insid,Few,$125,0
611,9,4,ECab,Princ,11D,Insid,Few,$125,0
611,10,1,Mex,Holland,11D,Balcon,More,$125,1
611,10,2,Alask,Royal,8D,Oview,Few,$175,0
611,10,3,Alask,Holland,11D,Insid,Few,$200,0
611,10,4,WCab,Carni,10D,Insid,More,$150,0
611,11,1,Medit,Norge,7D,Oview,More,$100,0
611,11,2,ECab,Holland,7D,Oview,More,$125,1
611,11,3,Norway,Disney,10D,Balcon,Few,$100,0
611,11,4,Medit,Princ,9D,Balcon,Few,$150,0
611,12,1,Alask,Royal,8D,Oview,Few,$100,1
611,12,2,Mex,Carni,11D,Balcon,Few,$150,0
611,12,3,Norway,Princ,11D,Insid,More,$200,0
611,12,4,WCab,Norge,9D,Balcon,More,$175,0
611,13,1,Medit,Disney,9D,Insid,More,$175,1
611,13,2,ECab,Princ,7D,Oview,Few,$125,0
611,13,3,Alask,Carni,10D,Balcon,More,$200,0
611,13,4,WCab,Holland,8D,Insid,Few,$200,0
611,14,1,ECab,Disney,10D,Insid,Few,$100,0
611,14,2,Mex,Norge,11D,Oview,More,$125,1
611,14,3,Alask,Holland,9D,Insid,More,$175,0
611,14,4,Norway,Norge,7D,Balcon,Few,$150,0
611,15,1,Medit,Princ,8D,Oview,More,$200,0
611,15,2,WCab,Royal,11D,Balcon,Few,$175,1
611,15,3,Mex,Disney,9D,Insid,More,$125,0
611,15,4,Norway,Carni,10D,Insid,Few,$150,0
613,1,1,Mex,Royal,8D,Insid,Few,$100,0
613,1,2,Medit,Princ,10D,Oview,Few,$125,0
613,1,3,Alask,Carni,9D,Balcon,More,$200,0
613,1,4,Norway,Disney,11D,Oview,More,$150,1
613,2,1,Alask,Princ,11D,Insid,More,$125,0
613,2,2,ECab,Holland,9D,Balcon,More,$150,1
613,2,3,Medit,Disney,9D,Balcon,Few,$200,0
613,2,4,WCab,Norge,10D,Oview,Few,$175,0
613,3,1,Mex,Disney,8D,Oview,More,$125,1
613,3,2,WCab,Royal,9D,Insid,More,$150,0
613,3,3,Norway,Norge,7D,Balcon,Few,$175,0
613,3,4,Medit,Holland,7D,Oview,Few,$100,0
613,4,1,ECab,Princ,10D,Balcon,Few,$150,0
613,4,2,WCab,Norge,11D,Insid,Few,$200,0
613,4,3,Mex,Holland,11D,Insid,More,$175,0
613,4,4,Norway,Disney,7D,Oview,More,$100,1
613,5,1,Medit,Holland,9D,Insid,More,$175,0
613,5,2,ECab,Royal,8D,Oview,Few,$150,1
613,5,3,Mex,Princ,8D,Oview,More,$200,0
613,5,4,Alask,Carni,7D,Balcon,Few,$125,0
613,6,1,ECab,Carni,7D,Balcon,Few,$125,0
613,6,2,Norway,Royal,11D,Balcon,Few,$175,0
613,6,3,WCab,Norge,10D,Insid,More,$100,0
613,6,4,Medit,Disney,10D,Oview,More,$150,1
613,7,1,ECab,Carni,11D,Insid,More,$175,0
613,7,2,WCab,Princ,9D,Balcon,More,$200,0
613,7,3,Alask,Norge,8D,Insid,Few,$100,0
613,7,4,Alask,Royal,9D,Oview,Few,$125,1
613,8,1,WCab,Disney,7D,Insid,Few,$125,0
613,8,2,Alask,Norge,11D,Oview,More,$100,1
613,8,3,Norway,Holland,8D,Balcon,Few,$150,0
613,8,4,Mex,Carni,10D,Oview,More,$200,0
613,9,1,Medit,Princ,10D,Insid,More,$150,0
613,9,2,ECab,Holland,7D,Balcon,More,$175,0
613,9,3,Norway,Royal,11D,Oview,Few,$125,0
613,9,4,Mex,Disney,8D,Balcon,Few,$100,1
613,10,1,ECab,Royal,9D,Oview,More,$100,0
613,10,2,Norway,Disney,8D,Insid,More,$125,0
613,10,3,Mex,Norge,7D,Balcon,Few,$200,0
613,10,4,WCab,Carni,11D,Oview,Few,$100,1
613,11,1,Alask,Norge,8D,Balcon,More,$125,1
613,11,2,Mex,Carni,11D,Oview,Few,$200,0
613,11,3,Medit,Princ,7D,Insid,More,$175,0
613,11,4,ECab,Holland,10D,Insid,Few,$150,0
613,12,1,Medit,Holland,10D,Balcon,Few,$175,0
613,12,2,WCab,Disney,7D,Oview,Few,$150,0
613,12,3,Mex,Princ,10D,Balcon,More,$125,1
613,12,4,Norway,Carni,9D,Insid,More,$100,0
613,13,1,WCab,Royal,8D,Oview,More,$125,1
613,13,2,Alask,Princ,9D,Insid,Few,$200,0
613,13,3,Mex,Royal,11D,Balcon,More,$175,0
613,13,4,Alask,Disney,8D,Insid,Few,$100,0
613,14,1,WCab,Norge,11D,Oview,Few,$125,0
613,14,2,Norway,Princ,8D,Insid,Few,$175,0
613,14,3,Medit,Holland,7D,Insid,More,$150,0
613,14,4,ECab,Carni,9D,Balcon,More,$100,1
613,15,1,Norway,Royal,8D,Insid,More,$150,1
613,15,2,Medit,Holland,7D,Oview,Few,$125,0
613,15,3,Alask,Disney,10D,Oview,More,$200,0
613,15,4,ECab,Norge,11D,Insid,Few,$100,0
614,1,1,Norway,Princ,7D,Oview,More,$175,0
614,1,2,ECab,Carni,8D,Insid,Few,$100,0
614,1,3,Medit,Holland,10D,Balcon,Few,$200,0
614,1,4,WCab,Norge,9D,Balcon,More,$150,1
614,2,1,Mex,Royal,7D,Balcon,More,$200,1
614,2,2,Alask,Disney,10D,Balcon,Few,$175,0
614,2,3,Alask,Princ,11D,Oview,More,$150,0
614,2,4,WCab,Norge,9D,Insid,Few,$150,0
614,3,1,WCab,Holland,7D,Oview,More,$150,0
614,3,2,Norway,Carni,10D,Insid,Few,$175,0
614,3,3,ECab,Disney,8D,Insid,More,$200,0
614,3,4,Medit,Princ,11D,Oview,Few,$125,1
614,4,1,Mex,Royal,9D,Balcon,More,$100,1
614,4,2,Alask,Carni,11D,Balcon,Few,$150,0
614,4,3,Mex,Holland,10D,Insid,More,$125,0
614,4,4,Medit,Disney,8D,Oview,Few,$100,0
614,5,1,Alask,Royal,9D,Oview,Few,$125,0
614,5,2,ECab,Norge,7D,Oview,More,$175,0
614,5,3,Norway,Disney,10D,Balcon,Few,$200,0
614,5,4,Mex,Holland,8D,Balcon,More,$200,1
614,6,1,Medit,Norge,11D,Insid,More,$175,0
614,6,2,ECab,Princ,9D,Oview,Few,$125,0
614,6,3,Norway,Royal,10D,Oview,More,$100,1
614,6,4,WCab,Carni,7D,Balcon,More,$150,0
614,7,1,Norway,Disney,7D,Balcon,Few,$200,0
614,7,2,WCab,Royal,8D,Balcon,Few,$175,1
614,7,3,Mex,Norge,9D,Insid,Few,$125,0
614,7,4,Alask,Princ,11D,Insid,More,$100,0
614,8,1,WCab,Princ,10D,Insid,More,$200,0
614,8,2,ECab,Royal,10D,Balcon,Few,$100,1
614,8,3,Medit,Holland,11D,Oview,More,$125,0
614,8,4,Alask,Carni,9D,Insid,Few,$175,0
614,9,1,ECab,Carni,8D,Oview,More,$150,1
614,9,2,Norway,Holland,11D,Insid,Few,$200,0
614,9,3,Mex,Disney,7D,Balcon,Few,$100,0
614,9,4,Medit,Norge,9D,Insid,More,$200,0
614,10,1,ECab,Norge,11D,Balcon,Few,$150,0
614,10,2,Mex,Disney,11D,Insid,More,$175,0
614,10,3,Alask,Princ,8D,Balcon,Few,$150,1
614,10,4,WCab,Royal,9D,Oview,More,$125,0
614,11,1,Medit,Holland,9D,Balcon,More,$125,1
614,11,2,Alask,Carni,7D,Insid,More,$175,0
614,11,3,Medit,Princ,10D,Oview,Few,$100,0
614,11,4,Norway,Royal,7D,Insid,Few,$200,0
614,12,1,Norway,Norge,10D,Balcon,More,$150,1
614,12,2,WCab,Disney,7D,Oview,More,$175,0
614,12,3,Mex,Carni,11D,Oview,Few,$100,0
614,12,4,ECab,Princ,9D,Insid,Few,$200,0
614,13,1,Norway,Royal,9D,Insid,Few,$100,0
614,13,2,ECab,Holland,8D,Insid,More,$200,0
614,13,3,Alask,Disney,10D,Balcon,More,$125,1
614,13,4,Mex,Disney,9D,Oview,Few,$150,0
614,14,1,WCab,Norge,11D,Balcon,Few,$175,1
614,14,2,ECab,Disney,7D,Balcon,Few,$125,0
614,14,3,Medit,Carni,8D,Oview,More,$125,0
614,14,4,Mex,Royal,7D,Insid,More,$150,0
614,15,1,ECab,Carni,10D,Oview,More,$125,0
614,15,2,Medit,Norge,11D,Oview,Few,$200,0
614,15,3,Alask,Holland,10D,Balcon,More,$100,1
614,15,4,Norway,Princ,8D,Insid,Few,$175,0
615,1,1,Medit,Carni,8D,Balcon,More,$175,1
615,1,2,WCab,Holland,7D,Oview,Few,$150,0
615,1,3,WCab,Disney,9D,Insid,More,$200,0
615,1,4,Mex,Royal,11D,Oview,Few,$125,0
615,2,1,ECab,Norge,11D,Insid,Few,$175,0
615,2,2,Alask,Princ,9D,Oview,More,$200,0
615,2,3,WCab,Disney,10D,Insid,More,$150,1
615,2,4,Norway,Norge,8D,Balcon,Few,$100,0
615,3,1,Medit,Princ,10D,Insid,More,$100,0
615,3,2,Norway,Holland,7D,Oview,Few,$100,0
615,3,3,WCab,Disney,9D,Balcon,More,$175,1
615,3,4,Alask,Carni,8D,Balcon,Few,$150,0
615,4,1,Alask,Royal,11D,Oview,Few,$200,0
615,4,2,Medit,Disney,11D,Balcon,More,$150,0
615,4,3,Mex,Holland,7D,Insid,More,$125,0
615,4,4,ECab,Carni,7D,Insid,Few,$175,1
615,5,1,Medit,Princ,9D,Balcon,Few,$100,0
615,5,2,Norway,Norge,10D,Oview,More,$125,0
615,5,3,Mex,Holland,8D,Insid,Few,$150,0
615,5,4,Alask,Royal,11D,Balcon,More,$125,1
615,6,1,Mex,Carni,7D,Balcon,More,$100,0
615,6,2,WCab,Princ,8D,Oview,More,$200,0
615,6,3,ECab,Royal,8D,Oview,Few,$200,1
615,6,4,Norway,Holland,10D,Insid,Few,$175,0
615,7,1,Alask,Princ,9D,Insid,Few,$175,0
615,7,2,ECab,Norge,9D,Balcon,More,$125,0
615,7,3,Mex,Norge,10D,Insid,More,$100,0
615,7,4,Medit,Royal,7D,Oview,Few,$150,1
615,8,1,WCab,Holland,11D,Oview,Few,$100,1
615,8,2,Norway,Princ,7D,Balcon,More,$150,0
615,8,3,WCab,Disney,11D,Balcon,More,$125,0
615,8,4,Mex,Carni,8D,Insid,Few,$200,0
615,9,1,Norway,Carni,9D,Balcon,Few,$100,0
615,9,2,Medit,Disney,10D,Oview,More,$175,0
615,9,3,Alask,Norge,8D,Oview,Few,$200,0
615,9,4,Medit,Royal,11D,Insid,More,$200,1
615,10,1,ECab,Princ,9D,Oview,More,$100,0
615,10,2,WCab,Norge,7D,Oview,More,$175,1
615,10,3,Norway,Disney,8D,Balcon,Few,$150,0
615,10,4,Medit,Disney,11D,Insid,Few,$125,0
615,11,1,Alask,Carni,8D,Insid,More,$125,0
615,11,2,Mex,Norge,11D,Balcon,More,$200,0
615,11,3,Mex,Holland,9D,Balcon,Few,$175,0
615,11,4,WCab,Royal,10D,Insid,Few,$100,1
615,12,1,Medit,Carni,11D,Balcon,Few,$150,0
615,12,2,ECab,Princ,7D,Balcon,Few,$100,0
615,12,3,Alask,Holland,9D,Oview,More,$150,0
615,12,4,Norway,Royal,7D,Insid,More,$200,1
615,13,1,ECab,Disney,10D,Oview,Few,$125,0
615,13,2,WCab,Princ,10D,Balcon,Few,$175,1
615,13,3,Alask,Disney,8D,Insid,More,$100,0
615,13,4,Norway,Norge,9D,Oview,More,$150,0
615,14,1,Mex,Princ,8D,Balcon,More,$125,1
615,14,2,Medit,Holland,7D,Insid,Few,$175,0
615,14,3,Alask,Disney,10D,Insid,More,$150,0
615,14,4,Norway,Carni,11D,Oview,Few,$200,0
615,15,1,Mex,Norge,11D,Oview,More,$100,0
615,15,2,WCab,Carni,8D,Oview,Few,$175,1
615,15,3,Medit,Royal,9D,Insid,Few,$125,0
615,15,4,WCab,Holland,7D,Balcon,More,$200,0
616,1,1,ECab,Holland,11D,Oview,More,$150,0
616,1,2,ECab,Disney,9D,Balcon,Few,$200,1
616,1,3,Norway,Carni,8D,Insid,More,$100,0
616,1,4,Alask,Royal,7D,Balcon,Few,$125,0
616,2,1,Mex,Princ,10D,Insid,Few,$175,0
616,2,2,Alask,Carni,11D,Balcon,Few,$150,0
616,2,3,Norway,Holland,9D,Insid,More,$125,0
616,2,4,Medit,Norge,7D,Oview,More,$175,1
616,3,1,Medit,Royal,9D,Balcon,More,$150,0
616,3,2,Alask,Princ,7D,Balcon,More,$200,0
616,3,3,WCab,Norge,10D,Insid,Few,$125,0
616,3,4,ECab,Disney,8D,Oview,Few,$100,1
616,4,1,Mex,Royal,10D,Oview,Few,$200,0
616,4,2,ECab,Princ,10D,Oview,More,$150,1
616,4,3,Alask,Holland,11D,Insid,Few,$100,0
616,4,4,Medit,Carni,8D,Insid,More,$175,0
616,5,1,Norway,Holland,8D,Insid,Few,$125,0
616,5,2,Norway,Royal,11D,Balcon,More,$175,0
616,5,3,WCab,Disney,11D,Oview,More,$200,1
616,5,4,Mex,Norge,7D,Balcon,Few,$100,0
616,6,1,Medit,Carni,9D,Oview,More,$125,0
616,6,2,Mex,Norge,8D,Balcon,Few,$175,0
